rocket,length,stars,reward,tier,rarity,count,seen,prop
henerprise,extended,4,tungsten_ankh,T2,common,200802,1040,0.005179231282556947
henerprise,extended,4,tungsten_ankh,T2,rare,200802,80,0.00039840240635053434
henerprise,extended,4,tungsten_ankh,T4,common,200802,332,0.0016533699863547175
henerprise,extended,4,tungsten_ankh,T4,rare,200802,13,6.474039103196184e-05
henerprise,extended,4,tungsten_ankh,T4,legendary,200802,1,4.980030079381679e-06
henerprise,extended,4,gold_meteorite,T2,common,200802,16358,0.08146333203852552
henerprise,extended,4,gold_meteorite,T3,common,200802,1242,0.006185197358592046
henerprise,extended,4,prophecy_stone,T1,common,200802,767,0.003819683070885748
henerprise,extended,4,prophecy_stone,T2,common,200802,18,8.964054142887023e-05
henerprise,extended,4,solar_titanium,T2,common,200802,9902,0.04931225784603739
henerprise,extended,4,solar_titanium,T3,common,200802,531,0.002644395972151672
henerprise,extended,4,tau_ceti_geode,T2,common,200802,12547,0.06248443740600193
henerprise,extended,4,tau_ceti_geode,T3,common,200802,7,3.4860210555671756e-05
henerprise,extended,4,aurelian_brooch,T4,common,200802,1631,0.008122429059471518
henerprise,extended,4,aurelian_brooch,T4,epic,200802,22,0.00010956066174639695
henerprise,extended,4,aurelian_brooch,T4,rare,200802,97,0.0004830629177000229
henerprise,extended,4,aurelian_brooch,T4,legendary,200802,4,1.9920120317526716e-05
henerprise,extended,4,aurelian_brooch,T3,common,200802,3203,0.01595103634425952
henerprise,extended,4,aurelian_brooch,T3,rare,200802,490,0.002440214738897023
henerprise,extended,4,aurelian_brooch,T3,epic,200802,71,0.00035358213563609927
henerprise,extended,4,dilithium_stone,T1,common,200802,1532,0.007629406081612733
henerprise,extended,4,dilithium_stone,T2,common,200802,537,0.002674276152627962
henerprise,extended,4,phoenix_feather,T1,common,200802,2230,0.011105467077021145
henerprise,extended,4,phoenix_feather,T3,common,200802,2018,0.010049700700192229
henerprise,extended,4,phoenix_feather,T3,rare,200802,312,0.001553769384767084
henerprise,extended,4,phoenix_feather,T2,common,200802,3577,0.017813567593948268
henerprise,extended,4,carved_rainstick,T2,common,200802,2482,0.012360434657025328
henerprise,extended,4,carved_rainstick,T3,common,200802,2727,0.01358054202647384
henerprise,extended,4,carved_rainstick,T4,common,200802,25,0.00012450075198454198
henerprise,extended,4,ship_in_a_bottle,T1,common,200802,4920,0.024501747990557862
henerprise,extended,4,ship_in_a_bottle,T2,common,200802,2995,0.01491519008774813
henerprise,extended,4,ship_in_a_bottle,T3,common,200802,335,0.0016683100765928626
henerprise,extended,4,ship_in_a_bottle,T3,rare,200802,35,0.00017430105277835877
henerprise,extended,4,demeters_necklace,T4,common,200802,2530,0.012599476100835649
henerprise,extended,4,demeters_necklace,T4,epic,200802,39,0.0001942211730958855
henerprise,extended,4,demeters_necklace,T4,rare,200802,164,0.0008167249330185954
henerprise,extended,4,demeters_necklace,T4,legendary,200802,13,6.474039103196184e-05
henerprise,extended,4,demeters_necklace,T3,common,200802,2084,0.01037838268543142
henerprise,extended,4,demeters_necklace,T3,epic,200802,56,0.00027888168444537405
henerprise,extended,4,demeters_necklace,T3,rare,200802,170,0.0008466051134948855
henerprise,extended,4,dilithium_monocle,T3,common,200802,834,0.004153345086204321
henerprise,extended,4,dilithium_monocle,T2,common,200802,3863,0.01923785619665143
henerprise,extended,4,dilithium_monocle,T1,common,200802,3043,0.01515423153155845
henerprise,extended,4,light_of_eggendil,T2,common,200802,1228,0.006115476937480702
henerprise,extended,4,light_of_eggendil,T2,rare,200802,148,0.0007370444517484885
henerprise,extended,4,light_of_eggendil,T1,common,200802,3529,0.017574526150137947
henerprise,extended,4,light_of_eggendil,T3,common,200802,29,0.00014442087230206872
henerprise,extended,4,light_of_eggendil,T3,rare,200802,4,1.9920120317526716e-05
henerprise,extended,4,quantum_metronome,T1,common,200802,2803,0.013959024312506847
henerprise,extended,4,quantum_metronome,T3,common,200802,1206,0.006005916275734305
henerprise,extended,4,quantum_metronome,T3,rare,200802,218,0.0010856465573052061
henerprise,extended,4,quantum_metronome,T3,epic,200802,24,0.0001195207219051603
henerprise,extended,4,quantum_metronome,T2,common,200802,3829,0.01906853517395245
henerprise,extended,4,quantum_metronome,T2,rare,200802,422,0.002101572693499069
henerprise,extended,4,tachyon_deflector,T2,common,200802,1260,0.006274837900020916
henerprise,extended,4,tachyon_deflector,T1,common,200802,5829,0.02902859533271581
henerprise,extended,4,tachyon_deflector,T3,common,200802,27,0.00013446081214330533
henerprise,extended,4,tachyon_deflector,T3,rare,200802,5,2.4900150396908396e-05
henerprise,extended,4,titanium_actuator,T2,common,200802,3937,0.01960637842252567
henerprise,extended,4,titanium_actuator,T1,common,200802,3312,0.01649385962291212
henerprise,extended,4,titanium_actuator,T3,common,200802,679,0.0033814404239001605
henerprise,extended,4,titanium_actuator,T3,rare,200802,115,0.0005727034591288931
henerprise,extended,4,vial_martian_dust,T3,common,200802,3978,0.01981055965578032
henerprise,extended,4,vial_martian_dust,T3,epic,200802,87,0.0004332626169062061
henerprise,extended,4,vial_martian_dust,T2,common,200802,890,0.004432226770649695
henerprise,extended,4,vial_martian_dust,T2,rare,200802,141,0.0007021842411928168
henerprise,extended,4,vial_martian_dust,T4,common,200802,137,0.0006822641208752901
henerprise,extended,4,vial_martian_dust,T4,rare,200802,3,1.4940090238145038e-05
henerprise,extended,4,neodymium_medallion,T3,common,200802,3577,0.017813567593948268
henerprise,extended,4,neodymium_medallion,T3,epic,200802,79,0.0003934223762711527
henerprise,extended,4,neodymium_medallion,T4,common,200802,1578,0.00785848746526429
henerprise,extended,4,neodymium_medallion,T4,rare,200802,88,0.0004382426469855878
henerprise,extended,4,neodymium_medallion,T4,epic,200802,19,9.462057150825191e-05
henerprise,extended,4,neodymium_medallion,T4,legendary,200802,3,1.4940090238145038e-05
henerprise,extended,4,neodymium_medallion,T2,common,200802,1123,0.005592573779145626
henerprise,extended,4,neodymium_medallion,T2,rare,200802,159,0.0007918247826216871
henerprise,extended,4,interstellar_compass,T3,common,200802,2849,0.014188105696158405
henerprise,extended,4,interstellar_compass,T3,rare,200802,434,0.002161333054451649
henerprise,extended,4,interstellar_compass,T2,common,200802,2302,0.011464029242736627
henerprise,extended,4,interstellar_compass,T4,common,200802,72,0.00035856216571548093
henerprise,extended,4,interstellar_compass,T4,rare,200802,1,4.980030079381679e-06
henerprise,extended,4,interstellar_compass,T4,epic,200802,2,9.960060158763358e-06
henerprise,extended,4,clarity_stone_fragment,T1,common,200802,5259,0.026189978187468252
henerprise,extended,4,prophecy_stone_fragment,T1,common,200802,5815,0.028958874911604465
henerprise,extended,3,life_stone,T2,common,115379,468,0.004056197401606878
henerprise,extended,3,life_stone,T1,common,115379,559,0.0048449024519193265
henerprise,extended,3,soul_stone,T2,common,115379,365,0.003163487289714766
henerprise,extended,3,soul_stone,T1,common,115379,305,0.0026434619818164486
henerprise,extended,3,soul_stone,T3,common,115379,8,6.93367077197757e-05
henerprise,extended,3,lunar_stone,T2,common,115379,645,0.005590272059906916
henerprise,extended,3,lunar_stone,T3,common,115379,47,0.0004073531578536822
henerprise,extended,3,lunar_totem,T3,common,115379,711,0.006162299898595065
henerprise,extended,3,lunar_totem,T3,rare,115379,63,0.0005460265732932337
henerprise,extended,3,lunar_totem,T4,common,115379,2161,0.01872957817280441
henerprise,extended,3,lunar_totem,T4,rare,115379,152,0.0013173974466757382
henerprise,extended,3,lunar_totem,T4,epic,115379,20,0.00017334176929943923
henerprise,extended,3,puzzle_cube,T3,common,115379,1822,0.015791435183178916
henerprise,extended,3,puzzle_cube,T3,rare,115379,310,0.0026867974241413083
henerprise,extended,3,puzzle_cube,T4,common,115379,315,0.002730132866466168
henerprise,extended,3,puzzle_cube,T4,epic,115379,8,6.93367077197757e-05
henerprise,extended,3,puzzle_cube,T4,rare,115379,9,7.800379618474765e-05
henerprise,extended,3,puzzle_cube,T4,legendary,115379,1,8.667088464971963e-06
henerprise,extended,3,shell_stone,T2,common,115379,904,0.007835047972334653
henerprise,extended,3,shell_stone,T3,common,115379,17,0.00014734050390452334
henerprise,extended,3,terra_stone,T2,common,115379,1002,0.008684422641901906
henerprise,extended,3,terra_stone,T1,common,115379,300,0.0026001265394915885
henerprise,extended,3,the_chalice,T2,common,115379,1254,0.010868528935074841
henerprise,extended,3,the_chalice,T2,epic,115379,52,0.00045068860017854204
henerprise,extended,3,the_chalice,T3,common,115379,2077,0.018001542741746764
henerprise,extended,3,the_chalice,T3,rare,115379,347,0.003007479697345271
henerprise,extended,3,the_chalice,T3,epic,115379,51,0.0004420215117135701
henerprise,extended,3,the_chalice,T1,common,115379,666,0.005772280917671326
henerprise,extended,3,the_chalice,T4,common,115379,53,0.000459355688643514
henerprise,extended,3,beak_of_midas,T2,common,115379,986,0.008545749226462354
henerprise,extended,3,beak_of_midas,T4,common,115379,459,0.0039781936054221305
henerprise,extended,3,beak_of_midas,T4,rare,115379,17,0.00014734050390452334
henerprise,extended,3,beak_of_midas,T4,legendary,115379,1,8.667088464971963e-06
henerprise,extended,3,beak_of_midas,T3,common,115379,2256,0.019552951576976747
henerprise,extended,3,beak_of_midas,T3,rare,115379,350,0.0030334809627401865
henerprise,extended,3,book_of_basan,T2,common,115379,374,0.0032414910858995136
henerprise,extended,3,book_of_basan,T1,common,115379,2235,0.019370942719212334
henerprise,extended,3,book_of_basan,T3,common,115379,5,4.333544232485981e-05
henerprise,extended,3,clarity_stone,T1,common,115379,762,0.006604321410308635
henerprise,extended,3,clarity_stone,T2,common,115379,24,0.0002080101231593271
henerprise,extended,3,mercurys_lens,T2,rare,115379,171,0.0014820721275102056
henerprise,extended,3,mercurys_lens,T2,common,115379,1054,0.009135111242080447
henerprise,extended,3,mercurys_lens,T3,common,115379,2097,0.018174884511046204
henerprise,extended,3,mercurys_lens,T3,rare,115379,307,0.0026607961587463923
henerprise,extended,3,mercurys_lens,T4,common,115379,4,3.466835385988785e-05
henerprise,extended,3,ornate_gusset,T3,common,115379,2144,0.018582237668899885
henerprise,extended,3,ornate_gusset,T3,rare,115379,327,0.0028341379280458316
henerprise,extended,3,ornate_gusset,T2,common,115379,873,0.007566368229920523
henerprise,extended,3,ornate_gusset,T2,epic,115379,22,0.00019067594622938316
henerprise,extended,3,ornate_gusset,T4,common,115379,21,0.0001820088577644112
henerprise,extended,3,quantum_stone,T2,common,115379,974,0.00844174416488269
henerprise,extended,3,quantum_stone,T1,common,115379,443,0.003839520189982579
henerprise,extended,3,quantum_stone,T3,common,115379,1,8.667088464971963e-06
henerprise,extended,3,tachyon_stone,T2,common,115379,837,0.007254353045181532
henerprise,extended,3,tachyon_stone,T3,common,115379,1,8.667088464971963e-06
henerprise,extended,3,tungsten_ankh,T3,common,115379,2233,0.01935360854228239
henerprise,extended,3,tungsten_ankh,T3,rare,115379,367,0.00318082146664471
henerprise,extended,3,tungsten_ankh,T3,legendary,115379,10,8.667088464971962e-05
henerprise,extended,3,tungsten_ankh,T2,common,115379,627,0.0054342644675374205
henerprise,extended,3,tungsten_ankh,T2,rare,115379,37,0.0003206822732039626
henerprise,extended,3,tungsten_ankh,T4,common,115379,178,0.0015427417467650092
henerprise,extended,3,tungsten_ankh,T4,legendary,115379,3,2.6001265394915887e-05
henerprise,extended,3,tungsten_ankh,T4,rare,115379,15,0.00013000632697457944
henerprise,extended,3,gold_meteorite,T2,common,115379,9531,0.08260602015964777
henerprise,extended,3,gold_meteorite,T3,common,115379,669,0.005798282183066243
henerprise,extended,3,prophecy_stone,T1,common,115379,459,0.0039781936054221305
henerprise,extended,3,prophecy_stone,T2,common,115379,3,2.6001265394915887e-05
henerprise,extended,3,solar_titanium,T2,common,115379,5620,0.04870903717314243
henerprise,extended,3,solar_titanium,T3,common,115379,283,0.002452786035587065
henerprise,extended,3,tau_ceti_geode,T2,common,115379,7253,0.06286239263644164
henerprise,extended,3,tau_ceti_geode,T3,common,115379,3,2.6001265394915887e-05
henerprise,extended,3,aurelian_brooch,T3,common,115379,1768,0.015323412406070429
henerprise,extended,3,aurelian_brooch,T3,rare,115379,261,0.002262110089357682
henerprise,extended,3,aurelian_brooch,T3,epic,115379,51,0.0004420215117135701
henerprise,extended,3,aurelian_brooch,T4,common,115379,878,0.007609703672245382
henerprise,extended,3,aurelian_brooch,T4,rare,115379,60,0.0005200253078983178
henerprise,extended,3,aurelian_brooch,T4,epic,115379,17,0.00014734050390452334
henerprise,extended,3,aurelian_brooch,T4,legendary,115379,1,8.667088464971963e-06
henerprise,extended,3,dilithium_stone,T2,common,115379,309,0.002678130335676336
henerprise,extended,3,dilithium_stone,T1,common,115379,908,0.00786971632619454
henerprise,extended,3,phoenix_feather,T2,common,115379,2065,0.0178975376801671
henerprise,extended,3,phoenix_feather,T1,common,115379,1242,0.010764523873495177
henerprise,extended,3,phoenix_feather,T3,common,115379,1217,0.010547846661870877
henerprise,extended,3,phoenix_feather,T3,rare,115379,184,0.001594744277554841
henerprise,extended,3,carved_rainstick,T3,common,115379,1594,0.013815339013165307
henerprise,extended,3,carved_rainstick,T2,common,115379,1365,0.011830575754686727
henerprise,extended,3,carved_rainstick,T4,common,115379,20,0.00017334176929943923
henerprise,extended,3,ship_in_a_bottle,T2,common,115379,1735,0.015037398486726354
henerprise,extended,3,ship_in_a_bottle,T1,common,115379,2787,0.024155175551876858
henerprise,extended,3,ship_in_a_bottle,T3,common,115379,198,0.0017160835160644485
henerprise,extended,3,ship_in_a_bottle,T3,rare,115379,26,0.00022534430008927102
henerprise,extended,3,demeters_necklace,T4,common,115379,1486,0.012879293458948336
henerprise,extended,3,demeters_necklace,T4,epic,115379,25,0.00021667721162429906
henerprise,extended,3,demeters_necklace,T4,rare,115379,67,0.0005806949271531214
henerprise,extended,3,demeters_necklace,T4,legendary,115379,4,3.466835385988785e-05
henerprise,extended,3,demeters_necklace,T3,common,115379,1099,0.009525130223004186
henerprise,extended,3,demeters_necklace,T3,epic,115379,26,0.00022534430008927102
henerprise,extended,3,demeters_necklace,T3,rare,115379,89,0.0007713708733825046
henerprise,extended,3,dilithium_monocle,T2,common,115379,2199,0.019058927534473344
henerprise,extended,3,dilithium_monocle,T1,common,115379,1858,0.016103450367917906
henerprise,extended,3,dilithium_monocle,T3,common,115379,489,0.00423820625937129
henerprise,extended,3,light_of_eggendil,T1,common,115379,2073,0.017966874387886876
henerprise,extended,3,light_of_eggendil,T2,common,115379,682,0.005910954333110878
henerprise,extended,3,light_of_eggendil,T2,rare,115379,101,0.0008753759349621682
henerprise,extended,3,light_of_eggendil,T3,common,115379,16,0.0001386734154395514
henerprise,extended,3,light_of_eggendil,T3,rare,115379,4,3.466835385988785e-05
henerprise,extended,3,quantum_metronome,T3,epic,115379,13,0.00011267215004463551
henerprise,extended,3,quantum_metronome,T3,common,115379,731,0.006335641667894504
henerprise,extended,3,quantum_metronome,T3,rare,115379,120,0.0010400506157966355
henerprise,extended,3,quantum_metronome,T2,common,115379,2116,0.018339559191880673
henerprise,extended,3,quantum_metronome,T2,rare,115379,253,0.0021927733816379065
henerprise,extended,3,quantum_metronome,T1,common,115379,1672,0.01449137191343312
henerprise,extended,3,tachyon_deflector,T1,common,115379,3330,0.028861404588356634
henerprise,extended,3,tachyon_deflector,T2,common,115379,714,0.006188301163989981
henerprise,extended,3,tachyon_deflector,T3,common,115379,21,0.0001820088577644112
